Date,Person,Count,Denomination,Currency,Note
2024-02-03,Mom,1,0.25,USD,
2024-02-03,Zach,2,0.01,USD,
2024-02-03,Zach,1,0.10,USD,
2024-02-03,Zach,1,0.01,USD,
2024-02-05,Dad,1,0.01,USD,
2024-02-06,Zach,2,0.01,USD,
2024-02-09,Zach,1,0.01,USD,
2024-02-12,Zach,1,0.01,USD,
2024-02-13,Zach,2,0.01,USD,
2024-02-13,Noah,1,0.01,USD,
2024-02-16,Mom,1,0.01,USD,
2024-02-27,Zach,1,0.01,USD,
2024-02-27,Zach,1,0.01,USD,
2024-02-27,Mom,1,0.01,USD,
2024-02-28,Zach,1,0.10,USD,
2024-02-28,Mom,1,0.01,USD,
2024-02-28,Zach,1,0.01,USD,
2024-02-28,Zach,1,0.01,USD,
2024-02-29,Mom,1,0.05,USD,
2024-03-01,Zach,1,0.01,USD,
2024-03-01,Zach,1,0.01,USD,
2024-03-03,Zach,1,0.01,USD,
2024-03-03,Zach,1,0.10,USD,
2024-03-03,Zach,1,0.01,USD,
2024-03-03,Mom,1,0.01,USD,
2024-03-04,Mom,1,0.01,USD,
2024-03-04,Zach,1,0.10,USD,
2024-03-07,Zach,1,0.05,USD,
2024-03-07,Mom,1,0.01,USD,
2024-03-07,Mom,1,0.01,USD,
2024-03-08,Zach,1,0.01,USD,
2024-03-08,Zach,1,0.01,USD,
2024-03-08,Zach,1,0.10,USD,
2024-03-12,Mom,1,0.01,USD,
2024-03-12,Mom,1,0.01,USD,
2024-03-12,Zach,1,0.01,USD,
2024-03-12,Zach,1,0.01,USD,
2024-03-14,Mom,1,0.10,USD,
2024-03-15,Zach,1,0.02,MXP,
2024-03-19,Mom,1,0.10,USD,
2024-03-20,Zach,1,0.05,USD,
2024-03-20,Mom,1,0.01,USD,
2024-03-21,Mom,1,0.01,USD,
2024-03-21,Mom,1,0.01,USD,
2024-03-22,Zach,1,0.01,USD,
2024-03-22,Dad,1,0.01,USD,
2024-03-22,Mom,1,0.01,USD,
2024-03-23,Mom,1,0.10,USD,
2024-03-22,Mom,1,0.10,USD,
2024-03-27,Mom,1,0.01,USD,
2024-03-27,Zach,1,0.01,USD,
2024-03-28,Mom,1,0.01,USD,
2024-03-29,Zach,1,0.01,USD,
2024-03-31,Zach,1,0.01,USD,
2024-03-31,Zach,1,0.01,USD,
2024-04-01,Zach,1,0.05,USD,
2024-04-02,Mom,1,0.10,USD,
2024-04-05,Dad,1,0.01,USD,
2024-04-07,Mom,1,0.01,USD,
2024-04-09,Dad,1,0.01,USD,
2024-04-17,Zach,1,0.01,USD,
2024-04-18,Mom,1,0.01,USD,
2024-04-18,Zach,1,0.01,USD,
2024-04-19,Mom,1,0.01,USD,
2024-04-19,Mom,1,0.01,USD,
2024-04-21,Mom,1,0.01,USD,
2024-04-21,Zach,1,0.25,USD,
2024-04-21,Mom,1,0.10,USD,
2024-04-23,Dad,1,0.01,USD,
2024-04-24,Mom,1,0.01,USD,
2024-04-27,Zach,1,0.01,USD,
2024-04-29,Mom,1,0.10,USD,
2024-04-30,Mom,1,0.01,USD,
2024-05-03,Mom,1,0.01,USD,
2024-05-04,Mom,1,0.01,USD,
2024-05-06,Zach,1,0.01,USD,
2024-05-06,Zach,1,0.25,USD,
2024-05-08,Mom,1,0.01,USD,
2024-05-10,Dad,1,0.01,USD,
2024-05-10,Dad,1,0.01,USD,
2024-05-13,Zach,1,0.01,USD,
2024-05-14,Mom,1,0.01,USD,
2024-05-14,Mom,1,0.01,USD,
2024-05-15,Zach,18,0.01,USD,
2024-05-16,Mom,1,0.01,USD,
2024-12-10,Ethan S,1,0.01,USD,
2024-05-17,Zach,1,0.01,USD,
2024-05-17,Mom,1,0.01,USD,
2024-05-20,Zach,1,0.01,USD,
2024-05-22,Mom,1,0.01,USD,
2024-05-22,Mom,1,0.05,USD,
2024-05-23,Mom,1,0.01,USD,
2024-05-28,Zach,1,0.10,USD,
2024-05-28,Zach,1,0.01,USD,
2024-05-28,Mom,1,0.01,USD,
2024-06-01,Zach,1,0.01,USD,
2024-06-05,Zach,1,0.25,USD,
2024-06-07,Mom,1,0.01,USD,
2024-06-08,Zach,1,0.25,USD,
2024-06-08,Dad,1,0.01,USD,
2024-06-10,Zach,1,0.01,USD,
2024-06-11,Zach,1,0.01,USD,
2024-06-17,Mom,1,0.01,USD,
2024-06-18,Zach,1,0.01,USD,
2024-06-18,Zach,1,0.01,USD,
2024-06-19,Dad,1,0.01,USD,
2024-12-12,Amanda F,1,0.01,USD,
2024-06-20,Mom,1,2.00,CHF,
2024-06-27,Zach,1,0.10,USD,
2024-06-28,Zach,1,0.01,USD,
2024-06-29,Zach,1,0.01,USD,
2024-06-29,Zach,1,0.01,USD,
2024-06-30,Dad,1,0.05,USD,
2024-07-02,Zach,1,0.01,USD,
2024-07-05,Zach,1,0.01,USD,
2024-07-05,Zach,1,0.01,USD,
2024-07-14,Mom,1,0.01,USD,
2024-07-14,Zach,1,5.00,JPY,
2024-07-16,Mom,2,0.01,USD,
2024-07-16,Mom,1,0.05,USD,
2024-07-21,Zach,1,0.05,SGD,
2024-07-22,Zach,2,0.01,USD,
2024-07-25,Zach,1,0.05,USD,
2024-07-26,Mom,1,0.10,USD,
2024-07-27,Mom,1,0.01,USD,
2024-07-29,Mom,1,0.10,USD,
2024-07-29,Mom,1,0.01,USD,
2024-07-30,Zach,1,0.01,USD,
2024-08-01,Zach,1,0.01,USD,
2024-08-01,Mom,1,0.10,USD,
2024-08-02,Mom,1,0.05,USD,"Caption says ""nickels"" (plural) but only one visible"
2024-08-03,Zach,3,0.01,USD,
2024-08-04,Dad,1,0.05,USD,
2024-08-06,Zach,1,0.01,USD,
2024-08-06,Dad,1,0.01,USD,
2024-08-10,Zach,1,0.05,USD,
2024-08-14,Mom,1,0.25,USD,
2024-08-14,Dad,1,0.01,USD,
2024-08-15,Zach,1,0.01,USD,
2024-08-16,Mom,1,0.01,USD,
2024-08-21,Zach,1,0.10,USD,
2024-08-21,Zach,2,0.01,USD,
2024-08-21,Zach,1,0.01,USD,
2024-08-23,Mom,1,0.01,USD,
2024-08-24,Zach,1,0.01,USD,
2024-08-24,Zach,1,0.01,USD,
2024-08-26,Zach,1,0.10,USD,
2024-08-26,Zach,1,0.01,USD,
2024-08-28,Zach,1,0.01,USD,
2024-08-26,Zach,1,0.10,USD,
2024-08-30,Mom,1,0.01,USD,
2024-08-31,Dad,1,0.01,USD,
2024-09-02,Zach,1,0.01,USD,
2024-09-02,Zach,1,0.01,USD,
2024-09-02,Zach,1,0.01,USD,
2024-09-03,Mom,1,0.01,USD,
2024-09-06,Mom,1,0.10,USD,
2024-09-06,Mom,1,0.25,USD,
2024-09-06,Zach,1,0.05,USD,
2024-09-09,Zach,1,0.01,USD,
2024-09-10,Zach,1,0.01,USD,
2024-09-10,Zach,1,0.01,USD,
2024-09-10,Mom,1,0.01,USD,
2024-09-10,Zach,1,0.01,USD,
2024-09-13,Zach,1,0.01,USD,
2024-09-13,Zach,1,0.10,USD,
2024-09-15,Mom,1,0.05,USD,
2024-09-15,Zach,1,0.01,USD,
2024-09-17,Zach,1,0.01,USD,
2024-09-19,Zach,2,0.01,USD,
2024-09-22,Zach,2,0.10,USD,
2024-09-22,Zach,3,0.01,USD,
2024-09-23,Zach,1,0.01,USD,
2024-09-24,Zach,1,0.10,USD,
2024-09-24,Zach,1,0.10,USD,
2024-09-24,Zach,1,0.01,USD,
2024-09-24,Mom,1,0.01,USD,
2024-09-24,Zach,1,0.01,USD,
2024-09-27,Zach,1,0.01,USD,
2024-09-28,Zach,2,0.01,USD,
2024-09-29,Zach,1,0.01,USD,
2024-09-29,Zach,1,0.01,USD,
2024-09-29,Zach,1,0.01,USD,
2024-10-04,Noah,1,0.01,USD,
2024-10-07,Mom,1,0.25,USD,
2024-10-08,Mom,1,0.01,USD,
2024-10-11,Zach,1,0.01,USD,
2024-10-14,Zach,2,0.01,USD,
2024-10-15,Mom,1,0.50,MXP,
2024-10-15,Mom,1,0.01,USD,
2024-10-17,Mom,1,0.10,USD,
2024-10-18,Mom,1,0.10,USD,
2024-10-18,Zach,1,0.01,USD,
2024-10-21,Zach,1,0.01,USD,
2024-10-22,Zach,1,0.01,USD,
2024-10-22,Mom,1,0.25,USD,
2024-10-22,Mom,1,0.01,USD,
2024-10-28,Zach,1,0.01,USD,
2024-10-28,Zach,2,0.01,USD,
2024-10-29,Zach,1,0.10,USD,
2024-10-29,Zach,1,0.25,USD,
2024-10-29,Zach,2,1.00,USD,
2024-10-29,Mom,1,0.01,USD,
2024-10-29,Mom,1,0.10,USD,
2024-10-29,Mom,2,0.01,USD,
2024-10-29,Mom,1,0.10,USD,
2024-10-29,Mom,1,0.05,USD,
2024-10-29,Mom,1,0.10,USD,
2024-10-29,Mom,1,0.10,USD,
2024-10-30,Dad,1,0.10,USD,
2024-10-31,Mom,1,0.25,USD,
2024-10-31,Mom,1,0.01,USD,
2024-10-31,Mom,1,0.10,USD,
2024-11-01,Zach,1,0.10,USD,
2024-11-04,Zach,1,0.01,USD,
2024-11-06,Mom,1,0.01,USD,
2024-11-08,Zach,1,0.01,USD,
2024-11-10,Zach,1,0.10,USD,
2024-11-12,Zach,1,0.10,USD,
2024-11-12,Mom,1,0.10,USD,
2024-11-14,Noah,1,0.01,USD,
2024-11-15,Zach,1,0.01,USD,
2024-11-17,Zach,1,0.01,USD,
2024-11-17,Mom,1,0.01,USD,
2024-11-17,Zach,1,0.01,USD,
2024-11-17,Mom,1,0.01,USD,
2024-11-19,Mom,1,0.01,USD,
2024-11-19,Mom,2,0.01,USD,
2024-11-19,Mom,1,0.01,USD,
2024-11-19,Mom,1,0.01,USD,
2024-11-23,Zach,1,0.10,USD,
2024-11-24,Zach,1,0.05,USD,
2024-11-26,Mom,2,0.01,USD,
2024-11-26,Mom,1,0.01,USD,
2024-11-27,Mom,1,0.01,USD,
2024-11-30,Zach,1,0.01,USD,
2024-12-03,Mom,1,0.01,USD,
2024-12-03,Mom,1,0.01,USD,
2024-12-04,Mom,1,0.10,USD,
2024-12-10,Zach,1,0.25,USD,
2024-12-11,Zach,2,0.01,USD,
2024-12-12,Zach,1,0.01,USD,
2024-12-13,Zach,2,0.01,USD,
2024-12-13,Zach,1,0.01,USD,
2024-12-13,Zach,1,0.01,USD,
2024-12-13,Zach,1,0.01,USD,
2024-12-14,Zach,7,0.01,USD,
2024-12-14,Zach,2,0.01,USD,
2024-12-14,Zach,1,0.01,USD,
2024-12-14,Zach,1,0.01,USD,
2024-12-17,Zach,1,0.25,USD,
2024-12-17,Tim A,1,0.05,USD,
2024-12-17,Ethan S,1,0.01,USD,
2024-12-17,Brian,1,0.01,USD,
2024-12-17,Dominica,1,0.01,USD,
2024-12-18,Mom,1,0.01,USD,
2024-12-18,Amanda F,1,0.01,USD,
2024-12-19,Sarah R,1,0.25,USD,
2024-12-19,Sarah R,2,0.01,USD,
2024-12-19,Sarah R,1,0.10,USD,
2024-12-20,Ethan S,1,0.01,USD,
2024-12-20,Dad,1,0.01,USD,
2024-12-23,Sarah R,1,0.01,USD,
2024-12-24,Zach,1,0.01,USD,
2024-12-24,Zach,1,0.01,USD,
2024-12-24,Alex G,1,0.01,USD,
2024-12-25,Amanda F,1,0.10,USD,
2024-12-24,Sarah R,1,0.01,USD,sent on 12/26
2024-12-26,Dad,1,0.01,USD,
2024-12-26,Zach,1,0.10,USD,
2024-12-28,Zach,1,0.10,USD,
2024-12-29,Mom,1,0.01,USD,
2024-12-31,Zach,1,0.01,USD,
2024-12-31,Amanda F,1,0.01,USD,
2024-12-31,Mom,2,0.01,USD,
2025-01-01,Natalia OM,1,0.10,CAD,
2025-01-02,Alison F,1,0.01,USD,
2025-01-02,Sarah R,1,5.00,USD,
2025-01-02,Natalia OM,1,1.00,CAD,
2025-01-08,Alex G,2,0.01,USD,
2025-01-08,Alex G,1,0.05,USD,
2025-01-10,Amanda F,1,0.01,USD,
2025-01-20,Amanda F,1,0.01,USD,
2025-01-20,Ed O,1,0.01,USD,
2025-01-20,Dominica,1,0.01,USD,
2025-01-21,Kerianne B,1,0.01,USD,
2025-01-21,Brian,1,0.05,USD,Sent on 1/22
2025-01-21,Brian,1,0.01,USD,Sent on 1/22
2025-01-23,Ed O,1,0.05,USD,
2025-01-23,Alex G,1,0.01,USD,
2025-01-23,Ed O,1,0.01,USD,
2025-01-25,Sarah R,1,0.01,USD,
2025-01-26,Dominica,1,0.01,USD,
2025-01-30,Dominica,1,0.10,USD,
2025-02-01,Natalia OM,1,0.01,USD,
2025-02-02,Kerianne B,1,0.01,NZD,
2025-02-02,Dominica,1,0.10,USD,
2025-02-03,Natalia OM,1,0.01,USD,
2025-02-07,Natalia OM,1,0.01,USD,
2025-02-09,Dominica,1,0.01,USD,
2025-02-11,Dominica,1,0.01,USD,
2025-02-14,Benjamin C,1,0.01,USD,
2025-02-19,Brian,1,0.01,USD,
2025-02-23,Dominica,1,0.01,USD,
2025-02-25,Sarah R,1,0.01,USD,
2025-02-26,Dominica,1,0.01,USD,
2025-02-26,Amanda F,1,0.10,USD,
2025-02-27,Dominica,1,0.01,USD,
2025-03-04,Dominica,2,0.01,USD,
2025-03-05,Leah TK,1,0.01,USD,Sent on 3/6
2025-03-08,Davida M,4,0.01,USD,
2025-03-08,Alex G,1,0.01,USD,
2025-03-09,Tiffany A,1,0.01,USD,
2025-03-10,Alison F,1,0.01,USD,
2025-03-11,Leah TK,1,0.10,USD,
2025-03-11,Leah TK,5,0.25,USD,
2025-03-11,Dominica,1,0.10,USD,
2025-03-24,Amanda F,1,0.01,USD,
2025-03-29,Alison F,1,0.05,USD,
2025-03-29,Alison F,1,0.01,USD,
2025-03-30,Matthew D,2,0.01,USD,
2025-03-30,Jon C,1,0.01,USD,Sent on 3/31
2025-04-02,Amanda F,1,0.01,USD,
2025-04-03,Alison F,1,0.01,USD,
2025-04-03,Amanda F,1,0.10,USD,
2025-04-04,Alex G,5,0.01,USD,
2025-04-04,Alex G,4,0.10,USD,
2025-04-05,Davida M,1,1.00,USD,
2025-04-09,Jon C,1,0.01,USD,
2025-04-11,Jon C,1,0.01,USD,
2025-04-12,Alex G,1,0.01,USD,
2025-04-13,Alex G,1,0.01,USD,
2025-04-19,Alex G,2,0.01,USD,
2025-04-19,Alex G,2,0.10,USD,
2025-04-20,Sarah R,1,0.01,USD,
2025-04-21,Tiffany A,1,10.00,USD,
2025-04-23,Kerianne B,1,0.01,USD,
2025-04-24,Sarah R,1,0.01,USD,
2025-04-24,Alex G,1,0.01,USD,
2025-04-25,Alex G,1,0.01,USD,
2025-04-26,Amanda F,1,0.10,USD,
2025-04-27,Amanda F,1,0.01,USD,
2025-04-28,Ethan S,1,0.10,USD,
2025-04-29,Sarah R,1,0.01,USD,
2025-04-30,Amanda F,1,0.05,USD,
2025-05-01,Alex G,1,0.01,USD,
2025-05-03,Amanda F,1,0.01,USD,
2025-05-06,Dominica,1,0.01,USD,
2025-05-06,Alex G,1,0.01,USD,
2025-05-07,Alex G,1,0.01,USD,
2025-05-07,Jon C,1,0.01,USD,
2025-05-08,Sarah R,1,0.10,USD,
2025-05-08,Sarah R,4,0.01,USD,
2025-05-09,Alison F,1,0.01,USD,
2025-05-11,Alex G,1,0.10,USD,
2025-05-14,Amanda F,1,0.01,USD,
2025-05-14,Amanda F,1,0.10,USD,
2025-05-15,Jon C,1,0.01,USD,
2025-05-15,Amanda F,1,0.25,USD,
2025-05-16,Amanda F,1,0.05,USD,
2025-05-17,Amanda F,1,0.01,USD,
2025-05-18,Amanda F,2,0.01,USD,
2025-05-19,Ethan S,1,0.25,USD,
2025-05-22,Amanda F,1,0.01,USD,
2025-05-23,Amanda F,1,0.10,USD,
2025-05-23,Amanda F,1,0.01,USD,
2025-05-24,Natalia OM,1,1.00,EUR,
2025-05-24,Natalia OM,1,0.05,EUR,
2025-05-24,Amanda F,1,0.10,USD,
2025-05-27,Leah TK,1,0.01,USD,
2025-05-28,Amanda F,1,0.01,USD,
2025-05-30,Leah TK,1,0.01,USD,
2025-06-03,Tiffany A,4,0.01,USD,
2025-06-03,Dominica,1,0.01,USD,
2025-06-06,Jon C,1,5.00,MXP,
2025-06-06,Davida M,1,0.01,USD,
2025-06-12,Ethan S,1,0.01,USD,
2025-06-08,Sarah R,1,0.01,USD,
2025-06-13,Amanda F,1,0.01,USD,
2025-06-13,Alex G,1,0.01,USD,
2025-06-14,Tiffany A,2,0.01,USD,
2025-06-15,Amanda F,1,0.01,USD,
2025-06-16,Tiffany A,1,0.01,USD,
2025-06-16,Tiffany A,1,0.10,USD,
2025-06-17,Sarah R,1,0.01,USD,
2025-06-17,Amanda F,3,0.01,USD,
2025-06-17,Amanda F,1,0.10,USD,
2025-06-18,Dominica,1,0.10,USD,
2025-06-21,Amanda F,1,0.25,CAD,
2025-06-21,Alison F,1,0.10,USD,
2025-06-21,Amanda F,1,0.01,USD,
2025-06-22,Alex G,1,0.01,USD,
2025-06-23,Sarah R,1,0.05,USD,
2025-06-23,Sarah R,2,0.25,USD,
2025-06-23,Alex G,1,0.01,USD,Sent on 6/24
2025-06-23,Natalia OM,1,0.10,USD,
2025-06-25,Abby B,1,0.01,USD,
2025-06-25,Brent M,1,0.01,USD,
2025-06-25,Kerianne B,1,0.01,USD,
2025-06-26,Sarah R,2,0.01,USD,
2025-06-28,Ethan S,1,0.01,USD,
2025-06-29,Dominica,1,0.20,AUD,
2025-07-04,Leah TK,1,0.01,USD,
2025-07-04,Leah TK,1,0.01,USD,
2025-07-05,Alex G,1,0.05,USD,
2025-07-07,Dominica,1,0.01,USD,
2025-07-08,Alex G,1,0.25,USD,
2025-07-09,Amanda F,1,0.01,USD,
2025-07-10,Dominica,1,0.01,USD,
2025-07-10,Alex G,1,0.01,USD,
2025-07-12,Dominica,1,0.01,USD,
2025-07-15,Sarah R,6,0.05,USD,
2025-07-17,Ethan S,1,0.01,USD,
2025-07-18,Amanda F,1,0.05,USD,
2025-07-19,Alex G,4,0.01,USD,
2025-07-21,Leah TK,1,0.01,USD,
2025-07-21,Sarah R,1,0.01,USD,
2025-07-22,Leah TK,1,0.01,USD,
2025-07-23,Amanda F,1,0.01,USD,
2025-07-23,Amanda F,3,0.01,USD,
2025-07-25,Jon C,1,0.01,USD,
2025-07-26,Leah TK,1,0.01,USD,
2025-07-27,Leah TK,1,0.01,USD,
2025-07-27,Dominica,1,0.10,USD,
2025-07-28,Alex G,1,0.10,USD,
2025-07-29,Nicki S,1,0.01,USD,
2025-07-29,Amanda F,1,0.20,HUF,
2025-08-02,Leah TK,1,0.25,USD,
2025-08-02,Tim A,1,0.01,USD,
2025-08-03,Sarah R,1,0.01,USD,
2025-08-03,Natalia OM,1,0.05,USD,
2025-08-03,Jon C,1,0.01,USD,
2025-08-09,Alison F,1,0.01,USD,
2025-08-10,Davida M,1,0.01,USD,
2025-08-12,Davida M,1,0.01,USD,
2025-08-13,Brian,2,0.01,USD,
2025-08-13,Amanda F,1,0.10,USD,
2025-08-15,Amanda F,1,0.01,USD,
2025-08-17,Dominica,2,0.01,USD,
2025-08-19,Alex G,1,0.01,USD,
2025-08-19,Alex G,1,0.10,USD,
2025-08-21,Amanda F,1,0.01,USD,
2025-08-21,Davida M,1,0.01,USD,
2025-08-22,Davida M,1,0.10,USD,
2025-08-23,Alex G,1,0.25,USD,
2025-08-23,Alex G,2,0.01,USD,
2025-08-30,Dominica,1,0.01,USD,
2025-09-01,Alex G,1,0.25,USD,
2025-09-02,Alex G,1,0.01,USD,
2025-09-04,Kerianne B,1,0.01,USD,
2025-09-04,Amanda F,1,0.01,USD,
2025-09-06,Davida M,1,0.01,USD,
2025-09-08,Leah TK,1,0.10,USD,
2025-09-08,Leah TK,1,0.25,USD,
2025-09-09,Dominica,1,0.01,USD,
2025-09-09,Dominica,1,0.25,USD,
2025-09-10,Davida M,1,0.01,USD,
2025-09-10,Davida M,4,0.01,USD,
2025-09-10,Dominica,1,0.25,USD,
2025-09-11,Davida M,1,0.01,USD,
2025-09-13,Dominica,1,0.10,USD,
2025-09-13,Davida M,1,0.01,USD,
2025-09-14,Davida M,1,0.01,USD,
2025-09-16,Davida M,1,0.01,USD,
2025-09-16,Davida M,1,0.25,USD,
2025-09-16,Davida M,1,0.01,USD,
2025-09-17,Davida M,1,0.10,USD,
2025-09-17,Davida M,1,0.01,USD,
2025-09-18,Davida M,1,0.01,USD,
2025-09-18,Davida M,1,0.01,USD,
2025-09-25,Amanda F,1,0.10,USD,
2025-09-26,Nicki S,1,0.10,USD,
2025-09-27,Davida M,1,0.01,USD,
2025-09-27,Leah TK,1,0.25,USD,
2025-09-27,Amanda F,1,0.01,USD,
2025-09-28,Davida M,1,0.01,USD,
2025-09-30,Leah TK,1,0.25,USD,
2025-09-30,Natalia OM,1,0.05,USD,
2025-10-07,Davida M,1,0.05,USD,
2025-10-07,Davida M,1,0.01,USD,
2025-10-13,Alex G,1,1.00,USD,
2025-10-15,Natalia OM,1,0.01,USD,
2025-10-16,Davida M,1,0.01,USD,
2025-10-18,Davida M,1,0.01,USD,Sent on 10/19
2025-10-19,Davida M,1,0.01,USD,
2025-10-18,Ed O,1,0.10,USD,
2025-10-22,Kerianne B,1,0.01,USD,
2025-10-23,Ed O,1,0.10,USD,
2025-10-26,Alison F,1,0.25,USD,
2025-10-27,Alex G,1,0.25,USD,
2025-10-28,Alison F,1,0.10,USD,
2025-10-28,Dominica,1,10.00,USD,
2025-10-30,Dominica,1,10.00,USD,Suspicious but we are choosing to believe her
2025-11-01,Davida M,1,0.01,USD,
2025-11-02,Davida M,1,0.01,USD,
2025-11-02,Alex G,1,0.25,USD,
2025-11-05,Jon C,1,0.01,USD,
2025-11-11,Sarah R,1,0.01,USD,
2025-11-13,Alex G,1,0.01,USD,
2025-11-17,Alex G,1,0.01,USD,
2025-11-18,Dominica,1,0.01,USD,
2025-11-19,Ethan S,1,0.01,USD,
2025-11-20,Sarah R,1,0.01,USD,
2025-11-22,Ethan S,2,0.10,USD,
2025-11-23,Davida M,1,0.01,USD,
2025-11-23,Alex G,14,0.01,USD,
2025-11-23,Sarah R,1,0.01,USD,
2025-11-24,Davida M,1,0.01,USD,
2025-11-27,Amanda F,1,0.01,USD,
2025-01-05,Zach,1,0.01,USD,
2025-01-06,Mom,1,0.25,USD,
2025-01-07,Zach,1,0.01,USD,
2025-01-07,Zach,1,0.01,USD,
2025-01-07,Mom,1,0.01,USD,
2025-01-07,Mom,1,0.10,USD,
2025-01-07,Mom,1,0.10,USD,
2025-01-08,Mom,1,0.01,USD,
2025-01-08,Mom,1,0.01,USD,
2025-01-08,Dad,2,0.01,USD,
2025-01-08,Dad,1,0.05,USD,
2025-01-09,Zach,1,0.01,USD,
2025-01-10,Zach,1,0.01,USD,
2025-01-11,Dad,1,0.05,USD,
2025-01-12,Zach,1,0.01,USD,
2025-01-12,Zach,1,0.01,USD,
2025-01-14,Zach,1,0.01,USD,
2025-01-14,Zach,3,0.01,USD,
2025-01-14,Zach,1,0.01,USD,
2025-01-15,Zach,1,0.25,USD,
2025-01-15,Zach,2,0.01,USD,
2025-01-16,Zach,1,0.01,USD,
2025-01-17,Zach,1,0.25,USD,
2025-01-17,Zach,2,0.01,USD,
2025-01-18,Mom,1,0.01,USD,
2025-01-18,Zach,1,0.01,USD,
2025-01-18,Mom,1,0.01,USD,
2025-01-18,Zach,1,0.05,USD,
2025-01-19,Mom,1,0.01,USD,
2025-01-23,Mom,1,0.10,USD,
2025-01-27,Zach,1,0.01,USD,
2025-01-28,Mom,1,0.10,USD,
2025-01-28,Mom,1,0.10,USD,
2025-01-30,Zach,1,0.01,USD,
2025-02-05,Zach,1,0.05,USD,
2025-02-06,Zach,1,0.10,USD,
2025-02-07,Zach,1,0.01,USD,
2025-02-08,Zach,1,0.05,USD,
2025-02-09,Zach,1,0.01,USD,
2025-02-11,Mom,1,0.05,USD,
2025-02-12,Zach,1,0.01,USD,
2025-02-13,Zach,1,0.10,USD,
2025-02-13,Zach,4,0.01,USD,
2025-02-18,Mom,1,0.01,USD,
2025-02-19,Mom,1,0.01,USD,
2025-02-19,Mom,1,0.01,USD,
2025-02-20,Zach,1,0.01,USD,
2025-02-21,Zach,1,0.01,USD,
2025-02-21,Zach,1,0.01,USD,
2025-02-23,Mom,1,0.10,USD,
2025-02-25,Mom,1,0.10,USD,
2025-02-25,Mom,1,0.01,USD,
2025-02-27,Zach,1,0.01,USD,
2025-03-02,Mom,1,0.01,USD,
2025-03-02,Mom,1,0.01,USD,
2025-03-04,Zach,1,0.01,USD,
2025-03-05,Mom,1,0.01,USD,
2025-03-06,Zach,1,0.01,USD,
2025-03-06,Mom,1,0.01,USD,
2025-03-08,Zach,1,0.01,USD,
2025-03-08,Zach,1,0.01,USD,
2025-03-08,Zach,1,0.01,USD,
2025-03-08,Zach,1,0.01,USD,
2025-03-08,Zach,1,0.01,USD,
2025-03-08,Zach,1,0.01,USD,
2025-03-08,Mom,1,0.10,USD,
2025-03-08,Zach,1,0.01,USD,
2025-03-08,Zach,1,0.10,USD,
2025-03-10,Zach,1,0.10,USD,
2025-03-11,Zach,1,0.01,USD,
2025-03-12,Noah,1,0.10,USD,
2025-03-12,Noah,1,0.01,USD,
2025-03-13,Mom,1,0.10,USD,
2025-03-13,Zach,1,0.01,USD,
2025-03-17,Zach,1,0.01,USD,
2025-03-18,Zach,1,0.01,USD,
2025-03-18,Zach,1,0.01,USD,
2025-03-18,Mom,1,0.01,USD,
2025-03-19,Mom,1,0.10,USD,
2025-03-20,Zach,1,0.01,USD,
2025-03-21,Zach,1,0.25,USD,
2025-03-21,Mom,1,0.01,USD,
2025-03-22,Mom,1,0.10,USD,
2025-03-24,Mom,1,0.25,USD,
2025-03-25,Zach,1,0.01,USD,
2025-03-25,Mom,4,0.01,USD,
2025-03-26,Mom,1,0.10,USD,
2025-03-26,Mom,1,0.01,USD,
2025-03-28,Zach,1,0.01,USD,
2025-03-26,Zach,1,0.01,USD,Sent on 3/28
2025-03-30,Mom,1,0.10,USD,
2025-04-05,Zach,1,0.10,USD,
2025-04-07,Mom,1,0.01,USD,
2025-04-07,Mom,1,0.01,USD,
2025-04-07,Dad,1,0.01,USD,
2025-04-08,Zach,1,0.01,USD,
2025-04-11,Zach,1,0.01,USD,
2025-04-12,Mom,1,0.01,USD,
2025-04-14,Zach,1,0.10,USD,
2025-04-14,Zach,1,0.01,USD,
2025-04-14,Mom,1,0.10,USD,
2025-04-15,Mom,1,0.01,USD,
2025-11-28,Amanda F,1,0.10,USD,
2025-11-29,Davida M,1,0.10,USD,
2025-11-29,Ethan S,2,1.00,USD,
2025-12-04,Kerianne B,1,0.25,USD,
2025-12-06,Davida M,1,0.01,USD,
2025-12-06,Davida M,1,0.01,USD,
2025-12-06,Davida M,1,0.25,USD,
2025-12-07,Davida M,1,0.01,USD,
2025-12-07,Benjamin C,2,0.01,USD,
2025-12-07,Leah TK,1,0.01,USD,
2025-12-09,Alex G,1,0.10,USD,
2025-12-09,Natalia OM,1,0.10,USD,
2025-12-02,Sarah R,1,0.25,USD,Sent on 12/10
2025-12-08,Tim A,1,0.01,USD,Sent on 12/11
2025-12-12,Tiffany A,1,0.01,USD,
2025-12-13,Dominica,1,0.01,EUR,
2025-04-19,Zach,1,0.01,USD,
2025-04-19,Zach,1,0.10,USD,
2025-04-19,Mom,1,0.01,USD,
2025-04-22,Mom,1,0.01,USD,
2025-04-22,Mom,1,0.10,USD,
2025-04-23,Dad,1,0.01,USD,
2025-04-25,Zach,1,0.05,USD,
2025-04-26,Dad,1,0.01,USD,
2025-04-26,Zach,1,0.01,USD,
2025-04-30,Mom,1,0.01,USD,
2025-05-03,Zach,1,0.01,USD,
2025-05-04,Mom,1,0.01,USD,
